9.19	613.995	214.132
9.2	614.625	213.909
9.21	615.256	213.684
9.22	615.886	213.459
9.23	616.516	213.232
9.24	617.147	213.005
9.25	617.777	212.777
9.26	618.407	212.547
9.27	619.037	212.317
9.28	619.667	212.086
9.29	620.297	211.854
9.3	620.926	211.621
9.31	621.556	211.387
9.32	622.186	211.152
9.33	622.815	210.916
9.34	623.445	210.679
9.35	624.074	210.441
9.36	624.703	210.202
9.37	625.333	209.962
9.38	625.962	209.722
9.39	626.591	209.48
9.4	627.22	209.237
9.41	627.849	208.994
9.42	628.477	208.749
9.43	629.106	208.504
9.44	629.735	208.257
9.45	630.363	208.01
9.46	630.992	207.762
9.47	631.62	207.512
9.48	632.249	207.262
9.49	632.877	207.011
9.5	633.505	206.759
9.51	634.133	206.506
9.52	634.762	206.252
9.53	635.389	205.997
9.54	636.017	205.741
9.55	636.645	205.484
9.56	637.273	205.226
9.57	637.901	204.967
9.58	638.528	204.707
9.59	639.156	204.447
9.6	639.783	204.185
9.61	640.411	203.923
9.62	641.038	203.659
9.63	641.665	203.395
9.64	642.292	203.129
9.65	642.919	202.863
9.66	643.546	202.595
9.67	644.173	202.327
9.68	644.8	202.058
9.69	645.427	201.788
9.7	646.053	201.517
9.71	646.68	201.245
9.72	647.306	200.972
9.73	647.933	200.698
9.74	648.559	200.423
9.75	649.186	200.147
9.76	649.812	199.87
9.77	650.438	199.592
9.78	651.064	199.314
9.79	651.69	199.034
9.8	652.316	198.754
9.81	652.942	198.472
9.82	653.567	198.19
9.83	654.193	197.906
9.84	654.819	197.622
9.85	655.444	197.336
9.86	656.07	197.05
9.87	656.695	196.763
9.88	657.32	196.475
9.89	657.945	196.186
9.9	658.571	195.896
9.91	659.196	195.605
9.92	659.821	195.313
9.93	660.445	195.02
9.94	661.07	194.726
9.95	661.695	194.431
9.96	662.32	194.136
9.97	662.944	193.839
9.98	663.569	193.541
9.99	664.193	193.243
10	664.818	192.943
10.01	665.442	192.643
10.02	666.066	192.342
10.03	666.69	192.039
10.04	667.314	191.736
10.05	667.938	191.432
10.06	668.562	191.127
10.07	669.186	190.821
10.08	669.81	190.514
10.09	670.433	190.206
10.1	671.057	189.897
10.11	671.68	189.587
10.12	672.304	189.276
10.13	672.927	188.964
10.14	673.55	188.652
10.15	674.174	188.338
10.16	674.797	188.023
10.17	675.42	187.708
10.18	676.043	187.391
10.19	676.666	187.074
10.2	677.288	186.756
10.21	677.911	186.436
10.22	678.534	186.116
10.23	679.156	185.795
10.24	679.779	185.473
10.25	680.401	185.15
10.26	681.024	184.826
10.27	681.646	184.501
10.28	682.268	184.175
10.29	682.89	183.848
10.3	683.512	183.521
10.31	684.134	183.192
10.32	684.756	182.862
10.33	685.378	182.532
10.34	685.999	182.2
10.35	686.621	181.868
10.36	687.243	181.534
10.37	687.864	181.2
10.38	688.486	180.865
10.39	689.107	180.529
10.4	689.728	180.192
10.41	690.349	179.853
10.42	690.97	179.514
10.43	691.591	179.174
10.44	692.212	178.834
10.45	692.833	178.492
10.46	693.454	178.149
10.47	694.075	177.805
10.48	694.695	177.461
10.49	695.316	177.115
10.5	695.936	176.769
10.51	696.557	176.421
10.52	697.177	176.073
10.53	697.797	175.723
10.54	698.417	175.373
10.55	699.038	175.022
10.56	699.658	174.67
10.57	700.278	174.317
10.58	700.897	173.963
10.59	701.517	173.608
10.6	702.137	173.252
10.61	702.756	172.895
10.62	703.376	172.537
10.63	703.995	172.179
10.64	704.615	171.819
10.65	705.234	171.458
10.66	705.853	171.097
10.67	706.473	170.734
10.68	707.092	170.371
10.69	707.711	170.007
10.7	708.33	169.641
10.71	708.948	169.275
10.72	709.567	168.908
10.73	710.186	168.54
10.74	710.804	168.171
10.75	711.423	167.801
10.76	712.041	167.43
10.77	712.66	167.059
10.78	713.278	166.686
10.79	713.896	166.312
10.8	714.515	165.938
10.81	715.133	165.562
10.82	715.751	165.186
10.83	716.368	164.808
10.84	716.986	164.43
10.85	717.604	164.051
10.86	718.222	163.67
10.87	718.839	163.289
10.88	719.457	162.907
10.89	720.074	162.524
10.9	720.692	162.14
10.91	721.309	161.755
10.92	721.926	161.37
10.93	722.543	160.983
10.94	723.16	160.595
10.95	723.777	160.207
10.96	724.394	159.817
10.97	725.011	159.427
10.98	725.628	159.035
10.99	726.244	158.643
11	726.861	158.25
11.01	727.478	157.856
11.02	728.094	157.461
11.03	728.71	157.065
11.04	729.327	156.668
11.05	729.943	156.27
11.06	730.559	155.871
11.07	731.175	155.471
11.08	731.791	155.07
11.09	732.407	154.669
11.1	733.023	154.266
11.11	733.638	153.863
11.12	734.254	153.458
11.13	734.87	153.053
11.14	735.485	152.647
11.15	736.1	152.24
11.16	736.716	151.831
11.17	737.331	151.422
11.18	737.946	151.012
11.19	738.561	150.601
11.2	739.176	150.19
11.21	739.791	149.777
11.22	740.406	149.363
11.23	741.021	148.949
11.24	741.636	148.533
11.25	742.25	148.116
11.26	742.865	147.699
11.27	743.479	147.281
11.28	744.094	146.861
11.29	744.708	146.441
11.3	745.322	146.02
11.31	745.936	145.598
11.32	746.551	145.175
11.33	747.165	144.751
11.34	747.779	144.326
11.35	748.392	143.901
11.36	749.006	143.474
11.37	749.62	143.046
11.38	750.233	142.618
11.39	750.847	142.188
11.4	751.46	141.758
11.41	752.074	141.327
11.42	752.687	140.894
11.43	753.3	140.461
11.44	753.913	140.027
11.45	754.527	139.592
